Date,Platform,Campaign_Name,Campaign_Type,Impressions,Clicks,Cost,Conversions,Revenue
2025-11-28,TikTok Ads,TikTok_Awareness_November,Awareness,79991,551,208.87,0,0.0
2025-11-29,Facebook Ads,Facebook_Sales_Conversion_November,Sales_Conversion,21317,352,317.0,16,557.18
2025-11-29,Facebook Ads,Facebook_Awareness_November,Awareness,40693,739,515.45,2,82.36
2025-11-29,Google Ads,Google_Awareness_November,Awareness,38418,1607,2591.33,2,201.22
2025-11-29,Google Ads,Google_Awareness_November,Awareness,34825,1787,5043.01,7,674.41
2025-11-29,TikTok Ads,TikTok_Sales_Conversion_November,Sales_Conversion,20626,159,81.54,0,0.0
2025-11-29,TikTok Ads,TikTok_Sales_Conversion_November,Sales_Conversion,69513,784,350.12,11,186.86
2025-11-29,TikTok Ads,TikTok_Awareness_November,Awareness,34279,323,124.09,0,0.0
2025-11-29,TikTok Ads,TikTok_Traffic_November,Traffic,105351,818,122.18,7,222.45
2025-11-30,Facebook Ads,Facebook_Awareness_November,Awareness,27140,440,22.0,0,0.0
2025-11-30,Facebook Ads,Facebook_Retargeting_November,Retargeting,23924,175,86.92,6,263.96
2025-11-30,Facebook Ads,Facebook_Sales_Conversion_November,Sales_Conversion,45015,887,255.31,28,1573.54
2025-11-30,Facebook Ads,Facebook_Sales_Conversion_November,Sales_Conversion,23907,555,262.98,29,1500.34
2025-11-30,Google Ads,Google_Traffic_November,Traffic,39906,3097,3336.94,31,1387.35
2025-11-30,Google Ads,Google_Traffic_November,Traffic,69352,3082,5372.41,210,9328.88
2025-11-30,TikTok Ads,TikTok_Awareness_November,Awareness,79880,127,101.53,0,0.0
2025-11-30,TikTok Ads,TikTok_Retargeting_November,Retargeting,95592,739,405.27,16,588.49
2025-11-30,TikTok Ads,TikTok_Retargeting_November,Retargeting,28191,249,83.68,3,95.2
2025-11-30,TikTok Ads,TikTok_Traffic_November,Traffic,29989,65,42.42,0,0.0
2025-12-01,Facebook Ads,Facebook_Traffic_December,Traffic,59867,1266,1080.49,39,1705.15
2025-12-01,Facebook Ads,Facebook_Traffic_December,Traffic,69021,584,648.97,18,625.48
2025-12-01,Google Ads,Google_Traffic_December,Traffic,66542,2250,2617.71,28,1519.92
2025-12-01,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,9486,602,1140.18,17,929.94
2025-12-01,TikTok Ads,TikTok_Retargeting_December,Retargeting,17216,209,74.33,3,134.13
2025-12-01,TikTok Ads,TikTok_Awareness_December,Awareness,52263,447,250.41,0,0.0
2025-12-02,Facebook Ads,Facebook_Traffic_December,Traffic,50721,1000,742.5,13,775.78
2025-12-02,Facebook Ads,Facebook_Traffic_December,Traffic,44376,518,402.5,7,235.11
2025-12-02,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,42732,568,684.71,7,288.45
2025-12-02,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,59920,689,1216.74,57,2333.1
2025-12-02,Google Ads,Google_Retargeting_December,Retargeting,23553,1387,1477.52,33,1895.76
2025-12-02,Google Ads,Google_Traffic_December,Traffic,48197,1906,3453.48,101,6673.58
2025-12-02,TikTok Ads,TikTok_Retargeting_December,Retargeting,14381,134,53.49,0,0.0
2025-12-02,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,12976,62,3.31,0,0.0
2025-12-02,TikTok Ads,TikTok_Awareness_December,Awareness,92290,784,325.31,1,25.73
2025-12-03,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,54786,617,311.46,18,1337.21
2025-12-03,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,17909,324,259.3,2,51.99
2025-12-03,Google Ads,Google_Awareness_December,Awareness,69749,4320,9409.1,21,1331.45
2025-12-03,Google Ads,Google_Retargeting_December,Retargeting,35131,2079,2618.38,103,7659.49
2025-12-03,TikTok Ads,TikTok_Awareness_December,Awareness,108491,356,121.61,0,0.0
2025-12-03,TikTok Ads,TikTok_Retargeting_December,Retargeting,48147,117,59.59,2,38.48
2025-12-03,TikTok Ads,TikTok_Awareness_December,Awareness,37561,392,47.39,0,0.0
2025-12-04,Facebook Ads,Facebook_Traffic_December,Traffic,34631,467,418.32,17,741.96
2025-12-04,Facebook Ads,Facebook_Traffic_December,Traffic,66916,1406,1638.86,38,1823.02
2025-12-04,Facebook Ads,Facebook_Awareness_December,Awareness,35600,558,313.55,0,0.0
2025-12-04,Facebook Ads,Facebook_Awareness_December,Awareness,54705,1017,1028.77,2,108.31
2025-12-04,Google Ads,Google_Traffic_December,Traffic,68106,3779,5406.53,158,12066.71
2025-12-04,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,60557,2134,3966.09,20,1634.4
2025-12-04,Google Ads,Google_Retargeting_December,Retargeting,9810,628,833.43,43,2355.2
2025-12-04,Google Ads,Google_Traffic_December,Traffic,32352,1546,1590.06,33,2128.9
2025-12-04,TikTok Ads,TikTok_Awareness_December,Awareness,30807,321,149.83,0,0.0
2025-12-04,TikTok Ads,TikTok_Retargeting_December,Retargeting,49675,410,97.9,9,359.69
2025-12-04,TikTok Ads,TikTok_Traffic_December,Traffic,37224,169,84.74,1,29.14
2025-12-05,Facebook Ads,Facebook_Awareness_December,Awareness,17890,245,121.51,0,0.0
2025-12-05,Facebook Ads,Facebook_Awareness_December,Awareness,12927,78,27.54,0,0.0
2025-12-05,Facebook Ads,Facebook_Traffic_December,Traffic,40085,818,711.95,19,630.88
2025-12-05,Google Ads,Google_Traffic_December,Traffic,53928,1750,1962.18,77,5627.31
2025-12-05,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,48566,2005,2903.42,62,3530.1
2025-12-05,TikTok Ads,TikTok_Retargeting_December,Retargeting,33087,298,156.53,7,104.16
2025-12-05,TikTok Ads,TikTok_Awareness_December,Awareness,93195,761,428.64,1,33.47
2025-12-06,Facebook Ads,Facebook_Retargeting_December,Retargeting,66209,876,293.76,30,1114.61
2025-12-06,Facebook Ads,Facebook_Retargeting_December,Retargeting,21261,422,351.22,8,497.05
2025-12-06,Facebook Ads,Facebook_Retargeting_December,Retargeting,14856,168,145.22,7,432.2
2025-12-06,Facebook Ads,Facebook_Retargeting_December,Retargeting,22502,416,253.25,17,832.93
2025-12-06,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,40692,2544,4398.25,144,8290.56
2025-12-06,Google Ads,Google_Retargeting_December,Retargeting,44350,1316,1812.15,40,2784.2
2025-12-06,Google Ads,Google_Awareness_December,Awareness,68224,2069,4453.03,3,236.07
2025-12-06,Google Ads,Google_Retargeting_December,Retargeting,53876,3203,4159.08,81,5515.27
2025-12-06,TikTok Ads,TikTok_Awareness_December,Awareness,78652,540,229.88,0,0.0
2025-12-06,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,12650,151,78.83,1,29.02
2025-12-06,TikTok Ads,TikTok_Retargeting_December,Retargeting,100931,976,233.82,8,298.36
2025-12-07,Facebook Ads,Facebook_Awareness_December,Awareness,12108,111,61.8,0,0.0
2025-12-07,Facebook Ads,Facebook_Awareness_December,Awareness,81477,1021,617.62,2,25.36
2025-12-07,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,16790,399,175.96,6,237.98
2025-12-07,Google Ads,Google_Traffic_December,Traffic,33804,2025,2021.09,115,7020.44
2025-12-07,Google Ads,Google_Traffic_December,Traffic,46738,2127,4589.46,41,2091.45
2025-12-07,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,77276,4834,8070.5,250,19383.4
2025-12-07,TikTok Ads,TikTok_Awareness_December,Awareness,29908,247,77.67,0,0.0
2025-12-07,TikTok Ads,TikTok_Retargeting_December,Retargeting,91074,771,317.22,19,325.28
2025-12-07,TikTok Ads,TikTok_Awareness_December,Awareness,24404,182,116.25,0,0.0
2025-12-07,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,89364,1082,804.96,11,310.17
2025-12-08,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,30107,535,299.84,16,1204.19
2025-12-08,Facebook Ads,Facebook_Retargeting_December,Retargeting,33608,677,723.79,6,155.77
2025-12-08,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,55848,437,325.98,17,575.01
2025-12-08,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,49152,1230,1778.74,62,4000.57
2025-12-08,Google Ads,Google_Retargeting_December,Retargeting,27743,817,1701.58,71,7588.88
2025-12-08,Google Ads,Google_Traffic_December,Traffic,62718,3405,6240.18,149,10840.05
2025-12-08,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,70340,3920,6978.92,172,9229.83
2025-12-08,TikTok Ads,TikTok_Traffic_December,Traffic,31203,486,165.32,3,151.1
2025-12-08,TikTok Ads,TikTok_Retargeting_December,Retargeting,86148,727,217.33,5,163.13
2025-12-09,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,37753,508,650.48,16,750.86
2025-12-09,Facebook Ads,Facebook_Traffic_December,Traffic,8699,120,57.44,1,44.0
2025-12-09,Google Ads,Google_Traffic_December,Traffic,53168,2805,3757.37,81,5560.85
2025-12-09,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,60892,1982,2998.32,61,2315.93
2025-12-09,TikTok Ads,TikTok_Traffic_December,Traffic,72723,891,235.02,7,101.01
2025-12-09,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,104024,512,288.59,1,30.39
2025-12-09,TikTok Ads,TikTok_Retargeting_December,Retargeting,36581,289,55.26,3,66.97
2025-12-09,TikTok Ads,TikTok_Traffic_December,Traffic,23958,208,142.75,2,31.55
2025-12-10,Facebook Ads,Facebook_Traffic_December,Traffic,23311,476,492.92,3,168.76
2025-12-10,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,11253,163,185.95,5,223.69
2025-12-10,Facebook Ads,Facebook_Retargeting_December,Retargeting,51262,1279,693.12,51,2513.14
2025-12-10,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,57893,4281,8640.51,157,8850.13
2025-12-10,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,66134,3753,2855.54,122,6617.8
2025-12-10,TikTok Ads,TikTok_Awareness_December,Awareness,81822,732,209.25,1,28.68
2025-12-10,TikTok Ads,TikTok_Traffic_December,Traffic,38551,166,16.39,2,67.01
2025-12-11,Facebook Ads,Facebook_Traffic_December,Traffic,53406,805,1120.95,41,1568.79
2025-12-11,Facebook Ads,Facebook_Awareness_December,Awareness,51195,1100,975.36,3,103.92
2025-12-11,Facebook Ads,Facebook_Retargeting_December,Retargeting,50795,1294,165.16,39,1906.63
2025-12-11,Facebook Ads,Facebook_Traffic_December,Traffic,13979,146,68.3,2,96.03
2025-12-11,Google Ads,Google_Traffic_December,Traffic,23618,1737,1706.54,75,4208.95
2025-12-11,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,9704,472,480.71,12,853.2
2025-12-11,Google Ads,Google_Retargeting_December,Retargeting,38510,2380,5195.55,140,7265.5
2025-12-11,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,38060,245,141.35,1,44.45
2025-12-11,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,12489,59,4.15,0,0.0
2025-12-11,TikTok Ads,TikTok_Retargeting_December,Retargeting,28345,195,37.4,3,77.52
2025-12-12,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,46593,805,819.74,5,264.72
2025-12-12,Facebook Ads,Facebook_Retargeting_December,Retargeting,53763,1019,701.95,60,5196.86
2025-12-12,Facebook Ads,Facebook_Retargeting_December,Retargeting,71098,1612,1935.05,74,1207.97
2025-12-12,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,17442,659,1413.08,14,830.2
2025-12-12,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,59895,4359,4729.16,247,16767.79
2025-12-12,Google Ads,Google_Awareness_December,Awareness,9852,379,784.17,2,124.68
2025-12-12,TikTok Ads,TikTok_Retargeting_December,Retargeting,52220,372,97.5,10,270.96
2025-12-12,TikTok Ads,TikTok_Traffic_December,Traffic,80564,185,102.79,2,34.9
2025-12-13,Facebook Ads,Facebook_Awareness_December,Awareness,78803,572,453.77,1,29.47
2025-12-13,Facebook Ads,Facebook_Awareness_December,Awareness,71843,1125,1480.93,5,231.36
2025-12-13,Facebook Ads,Facebook_Awareness_December,Awareness,44931,463,124.47,0,0.0
2025-12-13,Facebook Ads,Facebook_Retargeting_December,Retargeting,77932,1312,938.39,24,1280.19
2025-12-13,Google Ads,Google_Retargeting_December,Retargeting,68255,3654,6174.94,243,7361.2
2025-12-13,Google Ads,Google_Awareness_December,Awareness,63443,4714,3793.8,24,2168.31
2025-12-13,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,29713,496,523.53,25,1749.4
2025-12-13,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,85809,913,264.67,11,370.25
2025-12-13,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,113690,878,323.1,16,774.04
2025-12-13,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,16984,163,47.81,0,0.0
2025-12-13,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,58048,350,127.24,4,57.99
2025-12-14,Facebook Ads,Facebook_Retargeting_December,Retargeting,37067,611,310.59,21,1462.89
2025-12-14,Facebook Ads,Facebook_Awareness_December,Awareness,9784,170,75.12,0,0.0
2025-12-14,Facebook Ads,Facebook_Traffic_December,Traffic,38557,702,697.07,17,673.11
2025-12-14,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,9767,56,27.33,2,123.72
2025-12-14,Google Ads,Google_Traffic_December,Traffic,23260,1307,2202.28,55,4259.67
2025-12-14,Google Ads,Google_Traffic_December,Traffic,67422,2889,3206.6,105,4185.41
2025-12-14,Google Ads,Google_Traffic_December,Traffic,8506,456,419.91,29,1590.1
2025-12-14,Google Ads,Google_Awareness_December,Awareness,17385,764,1516.57,4,229.72
2025-12-14,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,88106,544,198.85,3,130.86
2025-12-14,TikTok Ads,TikTok_Awareness_December,Awareness,107222,1281,789.99,1,32.86
2025-12-14,TikTok Ads,TikTok_Traffic_December,Traffic,114138,1149,85.24,14,418.72
2025-12-14,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,73312,618,391.48,4,110.38
2025-12-15,Facebook Ads,Facebook_Awareness_December,Awareness,61456,584,365.9,1,69.47
2025-12-15,Facebook Ads,Facebook_Awareness_December,Awareness,37758,704,871.21,1,36.95
2025-12-15,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,11370,162,32.05,3,109.56
2025-12-15,Google Ads,Google_Traffic_December,Traffic,61962,1415,1765.14,0,0.0
2025-12-15,Google Ads,Google_Awareness_December,Awareness,14971,649,840.71,2,161.47
2025-12-15,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,57328,3075,4446.78,119,8884.52
2025-12-15,Google Ads,Google_Traffic_December,Traffic,41550,2089,2736.81,59,2183.96
2025-12-15,TikTok Ads,TikTok_Traffic_December,Traffic,82737,954,455.19,15,288.87
2025-12-15,TikTok Ads,TikTok_Awareness_December,Awareness,28137,319,58.16,0,0.0
2025-12-15,TikTok Ads,TikTok_Retargeting_December,Retargeting,35496,437,241.79,4,113.31
2025-12-16,Facebook Ads,Facebook_Retargeting_December,Retargeting,49207,1086,972.53,27,2020.03
2025-12-16,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,36996,491,499.21,10,332.39
2025-12-16,Facebook Ads,Facebook_Awareness_December,Awareness,65065,671,328.04,2,58.08
2025-12-16,Google Ads,Google_Traffic_December,Traffic,53505,2464,3884.9,44,1499.15
2025-12-16,Google Ads,Google_Awareness_December,Awareness,57420,2522,2798.63,3,145.87
2025-12-16,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,57428,3194,4071.14,172,11081.41
2025-12-16,TikTok Ads,TikTok_Traffic_December,Traffic,74665,678,188.27,6,250.28
2025-12-16,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,63263,409,162.32,4,138.08
2025-12-16,TikTok Ads,TikTok_Retargeting_December,Retargeting,86156,425,200.97,5,137.14
2025-12-16,TikTok Ads,TikTok_Traffic_December,Traffic,76544,469,39.94,7,109.79
2025-12-17,Facebook Ads,Facebook_Awareness_December,Awareness,58872,1175,880.86,3,131.76
2025-12-17,Facebook Ads,Facebook_Retargeting_December,Retargeting,27880,508,340.31,3,130.71
2025-12-17,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,75907,1310,1500.52,28,823.27
2025-12-17,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,75020,1117,1089.22,24,271.14
2025-12-17,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,38261,1043,1224.07,41,3561.0
2025-12-17,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,46996,2719,3702.3,19,1158.26
2025-12-17,TikTok Ads,TikTok_Retargeting_December,Retargeting,88621,911,404.6,19,408.79
2025-12-17,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,79401,298,185.32,2,37.94
2025-12-17,TikTok Ads,TikTok_Traffic_December,Traffic,74551,256,55.65,2,34.97
2025-12-18,Facebook Ads,Facebook_Awareness_December,Awareness,11506,186,128.95,0,0.0
2025-12-18,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,45515,789,655.53,35,1641.43
2025-12-18,Google Ads,Google_Awareness_December,Awareness,31177,1620,2937.62,11,332.22
2025-12-18,Google Ads,Google_Traffic_December,Traffic,43961,2504,2269.91,135,16251.86
2025-12-18,TikTok Ads,TikTok_Traffic_December,Traffic,32593,32,18.78,0,0.0
2025-12-18,TikTok Ads,TikTok_Awareness_December,Awareness,72482,507,289.84,0,0.0
2025-12-19,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,32542,469,423.47,12,330.38
2025-12-19,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,35783,525,479.85,26,393.63
2025-12-19,Facebook Ads,Facebook_Traffic_December,Traffic,32100,560,650.79,9,474.22
2025-12-19,Facebook Ads,Facebook_Retargeting_December,Retargeting,35056,499,162.32,17,898.18
2025-12-19,Google Ads,Google_Retargeting_December,Retargeting,60536,4091,8319.51,192,11919.06
2025-12-19,Google Ads,Google_Awareness_December,Awareness,53536,2976,2861.26,14,393.59
2025-12-19,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,83047,722,132.13,8,218.43
2025-12-19,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,18343,157,84.07,1,34.77
2025-12-19,TikTok Ads,TikTok_Retargeting_December,Retargeting,66456,169,93.39,5,238.11
2025-12-19,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,28349,146,7.3,2,82.67
2025-12-20,Facebook Ads,Facebook_Traffic_December,Traffic,69763,1566,1548.77,39,1256.91
2025-12-20,Facebook Ads,Facebook_Awareness_December,Awareness,31794,231,96.99,0,0.0
2025-12-20,Google Ads,Google_Awareness_December,Awareness,49833,3504,4745.02,13,949.37
2025-12-20,Google Ads,Google_Traffic_December,Traffic,8287,296,227.72,15,480.75
2025-12-20,Google Ads,Google_Retargeting_December,Retargeting,67312,3313,6549.62,238,5564.3
2025-12-20,Google Ads,Google_Traffic_December,Traffic,29015,1506,2667.83,63,4487.91
2025-12-20,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,47904,306,123.87,3,70.65
2025-12-20,TikTok Ads,TikTok_Traffic_December,Traffic,26754,393,145.49,2,44.6
2025-12-20,TikTok Ads,TikTok_Retargeting_December,Retargeting,44537,214,86.36,3,111.07
2025-12-20,TikTok Ads,TikTok_Retargeting_December,Retargeting,77306,682,121.11,4,155.83
2025-12-21,Facebook Ads,Facebook_Traffic_December,Traffic,69979,678,131.72,11,311.1
2025-12-21,Facebook Ads,Facebook_Awareness_December,Awareness,67723,659,520.75,1,28.04
2025-12-21,Facebook Ads,Facebook_Awareness_December,Awareness,59199,1144,920.0,4,261.12
2025-12-21,Google Ads,Google_Retargeting_December,Retargeting,52201,3622,7152.18,272,14132.66
2025-12-21,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,28672,932,1273.46,43,2063.47
2025-12-21,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,46294,999,1860.78,42,2047.77
2025-12-21,Google Ads,Google_Retargeting_December,Retargeting,21184,1278,2979.27,94,5497.88
2025-12-21,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,76822,383,108.96,6,227.68
2025-12-21,TikTok Ads,TikTok_Awareness_December,Awareness,83040,896,592.15,0,0.0
2025-12-21,TikTok Ads,TikTok_Awareness_December,Awareness,73147,376,57.59,0,0.0
2025-12-22,Facebook Ads,Facebook_Retargeting_December,Retargeting,13176,312,324.59,9,438.9
2025-12-22,Facebook Ads,Facebook_Retargeting_December,Retargeting,21608,235,168.08,4,149.42
2025-12-22,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,25156,256,219.34,4,107.43
2025-12-22,Google Ads,Google_Retargeting_December,Retargeting,46212,3584,5243.52,159,8839.36
2025-12-22,Google Ads,Google_Awareness_December,Awareness,62519,2773,4172.1,3,173.29
2025-12-22,TikTok Ads,TikTok_Retargeting_December,Retargeting,21031,118,70.49,1,29.16
2025-12-22,TikTok Ads,TikTok_Awareness_December,Awareness,21290,261,116.71,0,0.0
2025-12-22,TikTok Ads,TikTok_Retargeting_December,Retargeting,48921,511,305.85,7,270.67
2025-12-23,Facebook Ads,Facebook_Retargeting_December,Retargeting,67066,1825,2017.71,72,5551.24
2025-12-23,Facebook Ads,Facebook_Traffic_December,Traffic,58507,1240,1713.72,41,2893.16
2025-12-23,Google Ads,Google_Traffic_December,Traffic,13562,822,1089.54,45,1766.67
2025-12-23,Google Ads,Google_Retargeting_December,Retargeting,68985,4437,5736.07,327,12705.26
2025-12-23,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,50907,2687,6364.22,129,7873.43
2025-12-23,TikTok Ads,TikTok_Retargeting_December,Retargeting,103807,1174,329.43,29,608.83
2025-12-23,TikTok Ads,TikTok_Traffic_December,Traffic,10680,130,17.92,2,29.53
2025-12-23,TikTok Ads,TikTok_Awareness_December,Awareness,100833,927,683.04,1,41.41
2025-12-24,Facebook Ads,Facebook_Retargeting_December,Retargeting,38020,512,439.54,14,641.14
2025-12-24,Facebook Ads,Facebook_Retargeting_December,Retargeting,61502,421,168.26,13,250.3
2025-12-24,Google Ads,Google_Awareness_December,Awareness,25305,1462,2193.45,8,583.42
2025-12-24,Google Ads,Google_Traffic_December,Traffic,52678,1743,2729.54,73,4087.64
2025-12-24,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,65813,3607,2152.27,144,8033.97
2025-12-24,TikTok Ads,TikTok_Awareness_December,Awareness,94023,250,75.31,0,0.0
2025-12-24,TikTok Ads,TikTok_Retargeting_December,Retargeting,104649,1581,543.67,23,812.78
2025-12-24,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,87908,771,397.07,7,121.27
2025-12-25,Facebook Ads,Facebook_Retargeting_December,Retargeting,10493,134,67.82,7,224.77
2025-12-25,Facebook Ads,Facebook_Traffic_December,Traffic,49312,1027,733.32,29,1192.49
2025-12-25,Facebook Ads,Facebook_Retargeting_December,Retargeting,22455,484,240.34,27,1231.84
2025-12-25,Facebook Ads,Facebook_Traffic_December,Traffic,59630,868,408.85,7,70.0
2025-12-25,Google Ads,Google_Traffic_December,Traffic,52253,2341,2316.76,57,3070.99
2025-12-25,Google Ads,Google_Retargeting_December,Retargeting,63133,5038,11634.99,407,18401.93
2025-12-25,Google Ads,Google_Awareness_December,Awareness,24343,1130,2176.13,2,154.72
2025-12-25,Google Ads,Google_Traffic_December,Traffic,9966,442,416.93,8,662.12
2025-12-25,TikTok Ads,TikTok_Retargeting_December,Retargeting,93221,875,136.03,15,737.54
2025-12-25,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,29079,183,73.96,0,0.0
2025-12-25,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,75323,447,221.95,3,81.94
2025-12-25,TikTok Ads,TikTok_Awareness_December,Awareness,105893,637,195.53,1,27.7
2025-12-26,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,27882,630,368.51,15,1057.91
2025-12-26,Facebook Ads,Facebook_Traffic_December,Traffic,20789,193,251.38,1,50.47
2025-12-26,Facebook Ads,Facebook_Retargeting_December,Retargeting,29552,693,287.64,24,1745.92
2025-12-26,Facebook Ads,Facebook_Retargeting_December,Retargeting,62332,1385,1685.45,60,2784.62
2025-12-26,Google Ads,Google_Retargeting_December,Retargeting,16131,1052,1790.94,66,4422.79
2025-12-26,Google Ads,Google_Traffic_December,Traffic,54796,3596,5077.58,108,7982.35
2025-12-26,Google Ads,Google_Traffic_December,Traffic,67386,2746,6750.75,121,8193.59
2025-12-26,TikTok Ads,TikTok_Awareness_December,Awareness,109252,969,499.49,1,10.0
2025-12-26,TikTok Ads,TikTok_Awareness_December,Awareness,35775,503,133.93,0,0.0
2025-12-26,TikTok Ads,TikTok_Retargeting_December,Retargeting,89036,1014,203.46,12,479.91
2025-12-26,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,34698,420,183.83,6,161.92
2025-12-27,Facebook Ads,Facebook_Traffic_December,Traffic,14252,185,167.46,4,240.87
2025-12-27,Facebook Ads,Facebook_Awareness_December,Awareness,33816,733,894.9,0,0.0
2025-12-27,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,31406,2346,3620.03,67,1623.86
2025-12-27,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,11379,272,775.92,7,368.28
2025-12-27,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,25706,1523,2173.4,48,5228.56
2025-12-27,TikTok Ads,TikTok_Retargeting_December,Retargeting,46280,694,270.41,6,166.18
2025-12-27,TikTok Ads,TikTok_Traffic_December,Traffic,15240,89,26.4,1,47.59
2025-12-27,TikTok Ads,TikTok_Traffic_December,Traffic,93439,855,522.76,8,242.04
2025-12-28,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,41059,829,408.77,17,1043.55
2025-12-28,Facebook Ads,Facebook_Retargeting_December,Retargeting,72553,1871,2105.11,7,201.7
2025-12-28,Facebook Ads,Facebook_Awareness_December,Awareness,43020,884,427.87,1,31.44
2025-12-28,Google Ads,Google_Sales_Conversion_December,Sales_Conversion,40144,2047,3531.62,102,7667.35
2025-12-28,Google Ads,Google_Awareness_December,Awareness,68638,4350,6761.6,21,1521.76
2025-12-28,Google Ads,Google_Traffic_December,Traffic,8866,496,771.61,7,159.89
2025-12-28,TikTok Ads,TikTok_Retargeting_December,Retargeting,89045,1004,385.28,13,525.16
2025-12-28,TikTok Ads,TikTok_Awareness_December,Awareness,44833,451,237.51,0,0.0
2025-12-28,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,94544,975,319.5,5,108.95
2025-12-29,Facebook Ads,Facebook_Awareness_December,Awareness,33788,730,843.52,1,24.82
2025-12-29,Facebook Ads,Facebook_Sales_Conversion_December,Sales_Conversion,54579,884,897.01,12,629.81
2025-12-29,Facebook Ads,Facebook_Traffic_December,Traffic,47336,761,645.94,4,232.13
2025-12-29,Facebook Ads,Facebook_Awareness_December,Awareness,9807,89,64.47,0,0.0
2025-12-29,Google Ads,Google_Retargeting_December,Retargeting,10749,931,1635.63,25,2456.18
2025-12-29,Google Ads,Google_Traffic_December,Traffic,49092,2109,2859.18,59,4215.66
2025-12-29,Google Ads,Google_Traffic_December,Traffic,42504,1912,4026.73,90,7681.08
2025-12-29,TikTok Ads,TikTok_Sales_Conversion_December,Sales_Conversion,47499,326,79.75,4,77.79
